Text,Label
这是一对父子合影。。。很真实的中国社会写照。,1
【中国父子】博士和他的父亲，这国家，一孩子读书能把老父亲读成野人。拼尽全身全心全血全汗送个孩子读书！ 中国当代社会的真实写照。,1
【郭美美申请低保，居然获准通过！】郭美美对记者说，她其实就是一个失业人员，并不是大家想象的那样@网络新闻吐槽帝。她还说：她已经向政府申请了低保，目前已经获批。中国社会最大的悲哀是真正有需要的得不到保障，而一些有特权的无耻之徒无处不在无所不用其极的霸占社会资源！！,1
【银行公布的硬币回收价格，快翻翻你的抽屉吧】1960年 1分80元；1965 1分350元；1966 1分180元；1967 1分350元；1969 1分150元；1977 1分320元；1988 1分300元；1989 1分150元；1990 1分 180元；1968 2分 300元；1970 2分 180元；1971 2分 300元；1972 2分 260元。查查看你有哪个呢？@生活知识百科全说,1
☆紧急通知：          刚刚电视新闻己播出、暂时别吃牛肉、猪肉、羊肉、鸡肉、鸭肉或肉制品，因辽宁到杭州5570头家禽感染了炭疽杆菌。杭州刚开完紧急会议。请尽量多通知亲朋好友！！！收到请转  ！！,1
昨北京一男因停车问题，与路人发生口角，打伤路人并摔死其2岁女儿，目前该男已被警方控制。记者去该男家中采访，其八十岁老父听闻儿子再次被抓，痛哭失声。采访过程中，一妇女出现，控诉其父子均为畜生。后据记者调查，发现该女实为嫌犯之母，也是老人的女儿，嫌犯与老人则是父子关系。,1
用我的一生劳苦，换你的一身霓裳，在中国。。。[泪]（十张蛋疼图）@杂谈五味 @袁裕来律师 @邓飞,1
@解密哥：【难以置信】姜瑜：“根据国际公约，众所周知，美国使馆区是美国领土，他们那里检测到的数据，只能说明美国的空气质量不好。”——这段不可思议的话，竟然是真的！,1
【全球发出警示！紧急扩散！】隐翅虫，在你身上时绝对不要打，她身上有毒液，接触到皮肤，就死定了！ 跟你的孩子、朋友讲，万一身上有這虫，用嘴巴轻轻吹走就好。绝对不要用手打。 医师强调，如果每个收到這份信息的人，能够转发分享给其他人，肯定至少有一条生命将会被挽救回來。,1
水利部官员首次承认三峡工程设计失误！这个由邓、李等主导的工程，历时17年，投资954.6亿，年发电量却仅占全国总量的1.76%！还有三门峡，才建成2年，泥沙一直淤积到西安，富饶的渭水平原沦为盐碱地，大量移民背井离乡，也许我们会见证一场更巨大的灾难：长江断航、重庆被淹、四川洪水…,1
这是一对父子合影。。。很真实的中国社会写照。,1
【悲哀】宁波一女子，因付不起孩子昂贵的医药费，抱着4个月的孩子从医院楼顶上跳下。母子当场死亡。。。[泪],1
【城管手中再添一人命】2013年7月26日早上8点20分左右。四川省达州万源有一个家庭贫因的17岁在校学生。把 自己在山上捡的野山菌拿到街上来卖，遭到城管殴打，送到医院抢救无效死亡，但目前消息被封锁。 试问正义何在？公理何在？ 求扩散步！！！[怒][怒]@杂谈五味 @香港報紙,1
【悲哀】宁波一女子，因付不起孩子昂贵的医药费，抱着4个月的孩子从医院楼顶上跳下。母子当场死亡。。。评：操蛋的医疗！孩子：下辈子别投胎在天朝！[蜡烛],1
【俩男子玩车震掉湖里】据@微博位置：日前，江苏常熟一辆白色本田车掉进尚湖，从车内下来两男子均未穿衣服，疑玩车震不慎掉入河内[c囧],1
【城管手中再添一人命】2013年7月26日早上8点20分左右。四川省达州万源有一个家庭贫因的17岁在校学生。把 自己在山上捡的野山菌拿到街上来卖，遭到城管殴打，送到医院抢救无效死亡，但目前消息被封锁。 试问正义何在？公理何在？ 求扩散步！！！[怒][怒]@假装在西安 @孔智勇- @徐昕 @时评聚焦 @袁腾飞,1
昨天城管打死卖野菜学生事件，据说又用的是神秘武器：秤砣！,1
城管群殴一名勤工俭学的学生将其打死！天涯社区网：2013年7月26日8点，四川省万源市河街一名靠卖野生蘑菇挣学费的17岁学生，被一群城管群殴，其中一名城管用秤砣击打学生头部数下，导致大量出血在送往医院抢救的途中不治身亡，一个17岁少年梦想才刚刚起步，就这样断送在这群野狼的手中！,1
【城管手中再添一人命】2013年7月26日早上8点20分左右。四川省达州万源有一个家庭贫因的17岁在校学生。把 自己在山上捡的野山菌拿到街上来卖，遭到城管殴打，送到医院抢救无效死亡，但目前消息被封锁。 试问正义何在？公理何在？ ！,1
【逆天了，城管打死17岁学生】 2013年7月26日早上8点20分左右。四川省达州万源有一个家庭贫因的17岁在校学生。把 自己在山上捡的野山菌拿到街上来卖，遭到城管殴打，送到医院抢救无效死亡，但目前消息被封锁。公理何在？  VIA @丁来峰,1
【城管手中再添一人命】2013年7月26日早上8点20分左右。四川省达州万源有一个家庭贫因的17岁在校学生。把 自己在山上捡的野山菌拿到街上来卖，遭到城管殴打，送到医院抢救无效死亡，但目前消息被封锁。 试问正义何在？公理何在？ 求扩散！！！[怒][怒]求公理，求扩散。,1
#恶男摔死女童#据悉嫌犯韩磊14岁时曾被拘13天，18岁被拘10天，22岁遇到最大惩罚：无期徒刑。03年在服刑时韩磊还曾打狱警耳光，打飞狱警眼镜。后因被18人轮奸，肛门撕裂而被保外就医。7月23日晚，韩磊打人后当街摔死女童。PS:这个信息量巨大啊！ 我点评了,1
@煤体   【城管手中再添一人命】2013年7月26日早上8点20分左右。四川省达州万源有一个家庭贫因的17岁在校学生。把 自己在山上捡的野山菌拿到街上来卖，遭到城管殴打，送到医院抢救无效死亡，但目前消息被封锁。 试问正义何在？公理何在？ 求扩散步！！！@薛蛮子@第一微闻@于建嵘@王克勤,1
《有消息四川万源卖蘑菇被打伤学生已经死亡》 孩子高考600多分，考入重本。家境贫寒，将爷爷采的蘑菇来城里卖，以拼凑学费，被城管殴打致死。老百姓围了市政府！中国特色的城管狂妄无忌，视百姓的生命财产如草芥，将暴政展现的淋漓尽致。请网友转起来，为这个无助的家庭讨还公道！,1
"一名利用假期卖菌的四川万源学生,遭到数名城管殴打,原因不明。学生被迅速送往医院,目前仍在昏迷。马上要转往成都。万源不是一个小县城，安居乐业挺好的，。这些城管谁他们给你们这么打的权利可以掌控人的生死。临武的悲剧才过去多长时间啊?伤疤还没好,就忘了疼? 《 ... ",1
湖南临武城管打死瓜农，青海西宁城管围殴警察，四川成都城管围殴中年夫妇，北京城管痛击带9岁女儿练摊的父亲，四川达州城管打死卖蘑菇的17岁穷学生，福建漳州城管打死村民……血色的七月，英勇的城管打赢了一场又一场与中国人的战争，用中国人的鲜血为鲜艳的五星红旗祭旗。,1
中国红十字会是世界上唯一没有加入世界红十字会的组织，因为加入就必须在人员安排、管理、行动上符合国际红十字会的规程，并且账目必须向国际红十字会公开，中国政府以干涉内政为由拒绝加入，用这个无耻的借口逃避公众的监督，为其官员贪腐大开方便之门。说到底中国红十字会是伪红十字会！@K歌快乐,1
带九岁女儿体验练摊当事人：@新京报 社副总编辑田延辉,1
【县长领兵来征地，逐被村妇猛泼粪】7月25日，贵州榕江县长、公安局长带领武警、特警等400余人，到车江乡某村非法征地，不料千名村民操起镰刀、锄头、粪桶对抗，县长被妇女们泼满大粪，不少武警也变得臭不可闻。现场杀声震天，犹如未日星球大战！,1
【城管疯了】继7月17湖南瓜农邓正加被城管打死后；7月城管疯了... 18日，哈尔滨城管殴打商贩和记者，23日，西宁警察被城管围殴；24日，成都夫妻被城管打得满身是血；25日，北京父亲陪9岁女儿练摊遭城管围殴；26日，四川17岁贫寒学生街上卖自采蘑菇被城管打；26日，福建男子与城管肢体冲突后死亡..转,1
【误删资料，该怎么恢复？】一不小心，删错了，还把回收站清空了，怎么办？只要三步，你就能找回你删掉并清空回收站的东西。@实用小百科（转）,1
有些故事，不一定要讲给所有人听；有些悲伤，不一定谁都会懂；有些伤口，时间久了就会慢慢长好；有些委屈，受过了想通了也就释然了；有些伤痛，忍过了疼久了也成习惯了；有些藏在心底的话，不想说也就没必要说了。其实，并不是所有的痛，都可以呐喊；不是所有的爱，都可以表白。@几米漫画集（转）,0
在历经草稿箱没保存上、重写、痛苦地憋了一个月之后，【更博君】又回来啦！《2013盛夏防晒报告》→,0
奥运花8000亿， 世博花6000亿，亚运花4000亿，买美国国债花40000亿，给非洲兄弟4000亿，三公9000亿，维稳8000亿，干部病房疗养6000亿。搞全民医疗，他们说：没钱。广西小朋友拿棺材当板凳！湘西的小朋友每天肚饿肚上学！而四川的8岁女童小孩悬崖背水…@公民监政 @新闻连环画 @彭园v @正义者公益联盟,1
#一个中海油领导的荒淫无度的生活# [话筒][话筒] 2006年由于业务关系认识了中海油海南公司的总经理文伟，由于我刚进入社会不久，在他信誓旦旦的巧言迷惑下，做了不光彩的小三。几年过去，由于文伟不喜欢带套导致我为他流产五次....文总还在办公室设置了一个暗室，专门供其淫乱....,1
"朋友们，我们也想不到这样的事会发生在自己朋友身上，高考分数真的被掉包了，却查找不出原因，现在只求大家看到能够帮忙转发。还一个公道！！！ 各界好心人士：本人杨婷婷，惠安一中2013年高考文科考生，考生号13350521110113,准考证号152101101.现向各界正义爱心人士说说本人高考",1
【40以上男女床头必留的三样救命东西】点击一下鼠标，转给你的亲人和朋友吧！：如果每个看到这条微博的人，能够转发10份给其他人，肯定至少有一条命被救回。（求扩散！）【三片阿司匹林+坐着别躺下...详见下图整理【来源：微信】《新浪长微博》@薛蛮子@袁腾飞@袁伟时@云飞侃天下@急诊科女超人于莺,1
让历史照进现实！,1
夭折的厦门大学准大一新生！被掉包的高考成绩！！让我们帮她讨个公道！,1
内涵图：我是个货车司机，昨天被交警拦了，证件齐全没有违规！ 然后他说我没有带灭火器，我说我带了拿给他看，他又说灭火器坏的。 我说好的不信你看，于是熟练的打开保险对着他按下了我人生中最愚蠢的一下！ 现在在交警队学习，他要告我袭警！,1
尼姑薪酬~逆天！要求应届生，学历研究生。1）苏州寒山寺做满3年7000以上，方丈30000以上/月，下班之后，不干预私生活，可嫁人生子。2）广州大悲尼姑庵满3年7000以上，师太30000以上/月，下班之后，不干预私生活。3）上海净心庵招聘尼姑，做满3年8000以上，庵主20000以上。[求职跳槽加微信：youzhaopin],1
#越南乳瓜#神奇的越南乳瓜，神似女性的乳房，颜色略呈粉色。乳瓜成熟果实含葡萄糖、果糖、蔗糖、胡萝卜素、维生素C、酒石酸、枸椽酸、苹果酸等。未成熟果实的汁液中含多量的乳瓜蛋白酶、脂肪酶。营养价值也很高。可是这样的瓜你敢吃吗[思考],1
【太卑鄙了！福建考生高考成绩被调包？！】福建惠安一中今年考生，农村女孩杨婷婷在成绩公布时查询为586分，一本录取后再查询发现成绩已神奇变成364分，前后相差200多分！她表示平时成绩、估分都在500分以上，现在却连本科都读不上，怀疑成绩被调包。。[怒骂]by高考直通车@杨锦麟@米瑞蓉@任志强@于建嵘,1
【#越南乳瓜#】神奇的越南乳瓜，神似女性的乳房，颜色略呈粉色。乳瓜成熟果实含葡萄糖、果糖、蔗糖、胡萝卜素、维生素C、酒石酸、枸椽酸、苹果酸等。未成熟果实的汁液中含多量的乳瓜蛋白酶、脂肪酶。营养价值也很高。可是这样的瓜你敢吃吗。#我心中的乳神#,1
【“越南乳瓜”来了 你敢吃么？[挖鼻屎]】图片中的植物不少人没有见过，它就是越南的乳瓜，外形长得像女性乳房，因此而得名。越南商务部发言人说，预计适当时间这种瓜果会大量进入中国市场，流入千家万户的餐桌。越南乳瓜你敢吃吗？[哈哈],1
【“越南乳瓜”来了 你敢吃么？[挖鼻屎]】图片中的植物不少人没有见过，它就是越南的乳瓜，外形长得像女性乳房，因此而得名。越南商务部发言人说，预计适当时间这种瓜果会大量进入中国市场，流入千家万户的餐桌。越南乳瓜你敢吃吗？[哈哈],1
#越南乳瓜#网上盛传越南商务部发言人说：预计越南乳瓜2012年将全面流入中国的市场，流向中国千家万户的餐桌。如果真的有这种造型奇特的蔬果，你会想尝尝么？[思考]不知道它会不会有丰胸的效果？,1
【“越南乳瓜”来了 你敢吃么？】神奇的越南乳瓜，神似女性的乳房，颜色略呈粉色。乳瓜成熟果实含葡萄糖、果糖、蔗糖、胡萝卜素、维生素C、酒石酸、枸椽酸、苹果酸等。营养价值也很高。越南商务部发言人说，预计适当时间这种瓜果会大量进入中国市场，流入千家万户的餐桌。越南乳瓜你敢吃吗？[吃惊],1
#越南乳瓜#【“越南乳瓜”来了 你敢吃么？】神奇的越南乳瓜，神似女性的乳房，颜色略呈粉色。乳瓜成熟果实含葡萄糖、果糖、蔗糖、胡萝卜素、维生素C、酒石酸、枸椽酸、苹果酸等。营养价值也很高。越南商务部发言人说，预计适当时间这种瓜果会大量进入中国市场，流入千家万户的餐桌。越南乳瓜你敢吃吗？,1
首都迁移信阳已成定局-中部崛起-东湖社区 - 荆楚网 ,1
【288条人命只判四年重新入职】况丽.女.中共党员.现在任职：云南中石化云南分公司总经理.原系新疆石油管理局教育培训中心党委副书记.是1994年克拉玛依大火（一二八事件）因为她一句同学们不要动让领导先走使得288名学童葬身火海.1995年判处有期徒刑四年.出狱后居然重新入党恢复职务.此文见一次转一次！,1
袁大律师与袁大记者感慨台湾游行民众素质高，现场没有一定点垃圾杂物……二袁感动的心里一只暖羊羊，冷不丁网友@林树澎 上传一张照片，啪！啪！！AUY，笑到蛋疼……[笑哈哈],1
#随手拍# 二十五萬人離去之後。,1
吃榴莲后，喝可口可乐，毒过眼镜蛇！ 又一游客，客死泰国异乡！ 一位中国游客在泰国旅游的时候，吃了很多榴莲之后又喝了可乐，致咖啡因中毒血压飙升，结果引发心脏病猝死，年仅28岁，泰国有明确规定，食用大量榴莲后，8小时之内不能喝可口可乐！ 圈里爱榴莲的朋友很多，转发下! 让所有人都知道！（转）,1
吃榴莲后，喝可口可乐，毒过眼镜蛇！ 又一游客，客死泰国异乡！ 一位中国游客在泰国旅游的时候，吃了很多榴莲之后又喝了可乐，致咖啡因中毒血压飙升，结果引发心脏病猝死，年仅28岁，泰国有明确规定，食用大量榴莲后，8小时之内不能喝可口可乐！ 圈里爱榴莲的朋友很多，转发提醒一下! 让所有人都知道！,1
吃榴莲后，喝可口可乐，毒过眼镜蛇！ 又一游客，客死泰国异乡！ 一位中国游客在泰国旅游的时候，吃了很多榴莲之后又喝了可乐，致咖啡因中毒血压飙升，结果引发心脏病猝死，年仅28岁，泰国有明确规定，食用大量榴莲后，8小时之内不能喝可口可乐！ 圈里爱榴莲的朋友很多，转发提醒一下! 让所有人都知道！,1
吃榴莲后，喝可口可乐，毒过眼镜蛇！ 又一游客，客死泰国异乡！ 一位中国游客在泰国旅游的时候，吃了很多榴莲之后又喝了可乐，致咖啡因中毒血压飙升，结果引发心脏病猝死，年仅28岁，泰国有明确规定，食用大量榴莲后，8小时之内不能喝可口可乐！ 圈里爱榴莲的朋友很多，转发提醒一下! 让所有人都知道！,1
【做尼姑，你有兴趣么】全国三大尼姑庵招聘：要求应届生，学历研究生。1）苏州寒山寺做满3年7000以上，方丈30000以上/月，下班之后，不干预私生活，可嫁人生子。2）广州大悲尼姑庵满3年7000以上，师太30000以上/月，下班后不干预私生活。3）上海净心庵招聘尼姑，做满3年8000以上，庵主20000以上—转,1
美丽女子不配合强奸致男子阴断人亡被判刑——_基层党建网河南频道#西祠热帖# （分享自 @西祠胡同网） ,1
8月3日晚，湖南省湘乡市花坪镇，一私家车撞伤一名15岁小孩，车主勾结交警，将受伤小孩装入麻袋欲毁灭现场，被附近村民及伤者家属发现后拦下，因交警将装有伤者的麻袋直接从车上扔下，引起围观村民愤怒围殴交警，所驾警车被村民扣下，受伤小孩因延误救治已经死亡。 [怒],1
英国一摄影师捕捉到一印尼男子被洪水冲走的最后一刻！男子向镜头摆出了人生最后一个手势，以示对摄影师的尊重，对自己生命的畏惧。。震撼。。。 [转],1
【泰国免签】中泰外长上周会面，探讨互免签证问题。新闻：,1
【烈女子炸县政府拆迁办！3死4伤！】今天上午9:30，云南昭通巧家发生一起爆炸案，现场目击者称，一女性拆迁户被通知到县政府拆迁办签协议的时候带了炸药，在协商时引爆了炸药，导致该女子和两名工作人员当场死亡，4名工作人员受伤。现场已经被戒严。@方振宁,1
【烈女子炸县政府拆迁办！3死4伤！】今天上午9:30，云南昭通巧家发生一起爆炸案，现场目击者称，一女性拆迁户被通知到县政府拆迁办签协议的时候带了炸药，在协商时引爆了炸药，导致该女子和两名工作人员当场死亡，4名工作人员受伤。现场已经被戒严。,1
印度一妇女一次产下11胞胎，创世界记录，一支足球队就此诞生！我和我的小伙伴们都惊呆了[衰]这才是天使[哈哈]妈妈真的好伟大[威武]@电视剧今夜天使降临 @田甜_小点心 @马苏 @马苏斑马乐园 @杨阳导演 @斑马-潇儿 @Su丶TiAom灬然 @葡萄苏达饼唯爱马苏 @老斑马一只 @华哥_马家小院 @雪冰点,1
【历史的悲哀！】文革中他受冤入狱，出来时小便失禁，双腿肿胀难以站立，整个身子弓成九十度。他弓着背穿着破棉鞋，踯躅街头，乞讨为生。碰到熟知的学生便说：‘你有钱给我几个吧，所求不过三五元而已！”有谁知道，这个可怜巴巴的老头子是哈佛大学博士、两朝院士，清华物理系创始人———叶企孙教授,1
一边是豪华公务员公墓气派胜过天坛，一边是八旬老人遭强拆抱棺痛哭 ,1
不要害怕单身，害怕单身其实是害怕一种孤独感。而想象一下当你结了婚有了小孩你可能有时候却怀念单身的日子，那种潇洒的可以说走就走的日子。孤独只是没有学会和自己作伴。一生只有自己是陪自己真正走下去的人。提升幸福敏感度比抱怨没人要好太多了，起码主控权在自己，你才是那个控制自己幸福的人。,0
两人在一起，有回忆就是幸福！——心灵鸡汤。今晚跟大伙煲个鸡汤，有同感转给喜欢的人。晚安。图转。,0
【骗局新出 吓得你发冷汗】还记得那些在地铁站拦女孩，装什么闹分手，夫妻吵架的可怕男青年们吗？现在这个案例出现新骗法了，一波三折红脸黑脸都有。在惊恐状态下人可能脑子会木，小心此时出现在你身边的每个人。转给你身边的女性朋友吧！,1
【央视永远不会公布的照片－－之《上学》】,1
动刀枪者死于刀枪！ 严少雄4 : 重庆这回又出名了【周克华生死不明】近日，某组织调查员从段志鹏的同学同事和亲友处，直级而非间接地，得到了不容置疑和最明确的答覆：“段志鹏，死了！”而周克华生死不明。现场死者是湖南省长沙市雨花公安分局雨花派出所的民警段志鹏。图为段父母喊冤，段父是资深警官,1
这是一个记者在中国某贫困山区采访时拍摄的照片：记者对孩子的母亲说“尽量让孩子少吃这些油炸的速食垃圾食品。”孩子的母亲说“ 没关系，不经常吃。但是每年都会给孩子煮一次，因为今天是孩子的生日，其实我们根本舍不得吃。”生日吃的仅仅是方便面啊，一年才吃到一次！让更多人关注这些贫困的孩子。,1
我们记忆最精华的部分保存在我们的外在世界，在雨日潮湿的空气里、在幽闭空间的气味里、在刚生起火的壁炉的芬芳里，也就是说，在每一个地方，只要我们的理智视为无用而加以摒弃的事物又重新被发现的话。那是过去岁月最后的保留地，是它的精粹，在我们的眼泪流干以後，又让我们重新潸然泪下（普鲁斯特）,0
媒体报道，梦鸽昨天表态：我相信中国是法治国家，如果官司败诉，将移民海外，不再踏入中国大地半步！ 评: 厚颜无耻！,1
【震怒！兰州再现派出所长嫖宿数十名幼女！】今晚，兰州一位知名律师爆料，兰州城关分局某派出所副所长，通过一女皮条客以5000元不等的价格，奸宿数十名幼女，年龄最小的只有12~13岁，一幼女母亲发觉报警被抓。上周，城关分局内部下了封口令以防丑闻曝光。 行大恶者必受惩戒！求证？ 请转发！扩散！转,1
浙江磐安人工降雨失误，竟然降。。。降雪了[雪][雪][雪],1
浙江磐安人工降雨失误，竟然降。。。降雪了[雪][雪][雪]（转）,1
求助!!   我现在车牌号为蒙G62868 的白色长途大巴上，车上将近一百人，上车时所有人被司机一伙人打劫现金！ 大巴发苏州到西安，苏州警察不管让我找路政！我不知一会会发生什么！求大家关注转发并@警察！！ 我在:,1
浙江磐安人工降雨失误，竟然降。。。降雪了（转）,1
浙江磐安人工降雨失误，竟然降。。。降雪了[雪][雪][雪],1
#微互助#【寻人[心]】新郑的刘先生求助，他三岁半的儿子8月15号下午四点多在新郑丹尼斯附近走失，孩子体重34斤左右，门牙有个小缺口，脸上有颗小黑誌 ，走失时间身穿如图所示的衣服，家人非常着急，求助好心人扩散寻找。刘先生电话：13673661226 如果能提供有价值的信息定重谢！扩散。[话筒][话筒],0
SONY都会破产？这...这...这！[抓狂] 我在:,1
央视新闻报道索尼即将破产，但是索尼官方立马澄清了谣言。。。央视这是唱的哪一出？,1
最新消息，汕头潮南区陈店镇部队救援物资到了，方便面一包50块，矿泉水一瓶15块，快艇接送一人15块，不给钱不救，心痛啊，求扩散，转吧，让习总书记评评理…,1
我的家乡抚顺，清原，南杂朩，发大水，泥石流、受灾情况严重。认识我的转发一下吧。,1
最新消息，汕头潮南区陈店镇部队救援物资到了，方便面一包50块，矿泉水一瓶15块，快艇接送一人15块，不给钱不救，心痛啊，求扩散，转吧，让习总书记评评理…,1
【德国研究称：性生活越多赚钱就越多[亲亲] 】 德国劳工研究协会调查显示，一周超四次性生活的人的平均薪水，要比一周只有一次的人高3.2%。同时在调查了7500个德国家庭之后，发现，性生活更多的人，也会更快乐、更健康、更性感。这一结果使没有性生活的低收入人群黯然失色。,1
转：最新消息：1：清原县南口前现在尸体无人认领直接埋了。地方一片狼藉。臭味漫天！平房村子全没了楼房一楼全没，尸体有的还在树上挂着，记者不让进。视频不让传！ 2：志愿者带去的物资碗面，矿泉水，火腿肠等被工作人员拒收，询问收什么，得到的答覆是钱.....尼玛的吃钱啊~,1
周孝正V】主权在民，才有人权：98年，有三名福建工人在以色列被炸死！以政府找到中国使馆商议赔偿及处理后事，中使馆以三名工人是偷渡客为由不予理睬！以政府对此硬是一查到底，后来不远万里来到福建，把受害者骨灰交到家属手中、向三名受害者各赔了70万美元。这钱后来还被我们政府收了每人18万的税！,1
"【复旦经济学院副院长韦森：财政不民主,人民没活路！】今年税收超10万亿,政府是怎么花的？美国政府看上去负债累累，问题很大，但美国政府3万多亿的财政支出里,1.9万亿用在医保和社保上，占财政支出的60％—70％。我们征这么多税,用在医保上的钱却只有区区2000多亿！烧那么多的钱,却不用在老百姓身上！",1
@广东省新闻台 @广东省政府应急办 @嘉桦ella @央视新闻 @_黑格子_ @荩桉Stacey @今日一线 求求大家帮帮我们吧！,1
【被隐瞒的真相——天灾还是人祸？】,1
一代商业帝国索尼申请破产！,1
#鹿晗# 神童的深深打破 问题：exo最男人的人是谁 橙子说了我们晗晗性格最男人了 占有欲也强 神童DJ说baby face性格最男人？ 晗晗马上说了是的啊哈哈哈 问他对什么占有欲最强 成员们都说足球 [哈哈],0
朋友的老公前天在王府井地下车库取车的时候发现车的两侧倒视镜上各有一只小黄鸭，他没敢开车，找了一个保安过来，让保安把两只小黄鸭拿走，结果保安拿了小黄鸭子以后，没走几步就晕倒了。后来经过保安盘查，发现地库里其他很多车也被别了鸭子，他们当时就报警了。下图为当时拍的照片。,1
@刘永志V 【五味草】 联合国公布全球国民素质道德水平，中国排名倒数第二。前十名国家是： 1、日本；2、 美国；3、法国；4、荷兰；5、瑞士；6、加拿大；7、澳大利亚​​；8、德国；9、俄罗斯；10、新西兰。。。。。网友点评：只用了几十年，就把一个有着数千年文明历史的国家整成这样，不容易啊！,1
谁知道这个可能晕倒吗？〜朋友的老公前天在王府井地下车库取车的时候发现车的两侧倒视镜上各有一只小黄鸭，他没敢开车，找了保安过来，让保安把小黄鸭拿走，结果保安拿了小黄鸭子以后，没走几步就晕倒了。后来经其他保安盘查，发现地库里很多车也被别了鸭子，他们当时就报警了。下图为当时拍的照片。,1
成功的男人背后都有一个默默地支持他 鼓励她的美丽女人，为什么会这样呢，因为背后那美丽的女人都在用我家的卡西欧相机吶，外面的花草不够家里的小贤惠好哈哈，另外说多句 #tr350##tr150#有现货 .,0
拉着整个民族陪葬【联合国公布全球国民素质道德水平】 中国倒数第二，前十名： 1、日本；2、 美国；3、法国；4、荷兰；5、瑞士；6、加拿大；7、澳大利亚；8、德国；9、俄罗斯；10、新西兰。一个有着数千年悠久光辉灿烂文化历史的文明古国何以变成人人唾弃厌恶的垃圾国家！谁负责,1
【凤凰夜读】有一天，你会感谢所有折磨你的人和事。折磨就是锻炼。没有受过折磨，我们不会成长，不会变得成熟，也不会拥有智慧。不要被所有的折磨打倒，你要用这些折磨来自我提升。长夜哭泣之后，你会感谢所有折磨过你的人。他们成就了你。——张小娴《想念》,0
告诉我这不是真的！！！！[泪],1
#电视剧兰陵王#又来一个凶残的！热门微博排行榜，我王一不小心占了三个位置[酷]胖兰你真是在用绳命屠榜！@冯绍峰,0
"蛮子啊，请顶住啊，要知道你的护照上写着：""不管你身处何方，美国政府和军队都是你强大的后盾""。",1
一个美国人在中国疑似嫖娼了，警方马上抓他进去，怎么也得教育十天八天？我想问，上海四法官嫖娼，已开除出党及公职了，为什么警方到现在也没有抓他们进去？吴祚来,1
【凤凰网：梦鸽专访】 梦鸽 =》 哽咽道歉；未暴力挟持；杨某非处女；酒吧经理诱骗天一；天一请求原谅，不怨恨社会；同案律师李在珂，人品有问题；等等。 ,0
财新网•公司【特写：中石油反腐撒网】反腐风暴激荡，中石油集团及股份公司四高管同时落马，央企反腐整治力度史无前例。中石油事件是开端还是结束，现在恐难定论。不过可以预见的是，对于垄断行业的反腐大幕已再次揭开...... ,0
[威武]送票啦！关注 @子涵派 并爱特三位好友将有机会获得 成龙跨界巨星峰会门票  中国史上独创飞跃电影人生演唱会 华语乐坛大牌云集就在2013年9月30日  杭州黄龙体育中心 [给力] 售票网址:中演票务通www.t3.com.cn 售票0571-85355536 明星阵容权志龙  谢霆锋李宇春古巨基容祖儿 周蕙 杨幂 房祖名黑girl,0
✈  经常坐飞机的朋友们：今天才知道，原来20元航空意外保险能赔延误。买机票时购买的20元保险，很多是包含延误险的，飞机延误4小时以上可获得赔偿2000；延误8小时可获赔偿3000元。但是大多数乘客都不知道自己有这些权益，白白的把保费送给了保险公司，个必须转。 很是实用。,1
美国华裔女作家张纯如因南京大屠杀研究，困惑越来越深，最后竟以自杀结束生命。 自杀前，她与亲友说：“探究南京暴行，不仅是日本人的残暴，还有中国人的奴性。中国人有一种极其恶歹的心理，在世界民族中也罕见！我看见，从来没有一种人因为不同的主子而可以作践自己的同类，到这样歹毒无耻的地步。”,1
【为斯诺登颁发揭秘者奖仪式在柏林举行】人民网9月2日讯 据德国媒体报道，为斯诺登颁发第8届揭秘者奖颁奖仪式9月1日在柏林举行，300多名科学家，知识份子和政界人士出席颁奖仪式。由于斯诺登目前在俄罗斯避难，因此不能亲自来领奖。在颁奖现场，组织方为他放置了一把空椅子。详情:,0
蔡英文:我为什么不批评美国？有网友责问我，你怎么总是在批评我国政府和社会，却从来不批评美国，难道美国真的那么完美?答：美国是否完美，我不知道，我是中国公民，只有批评中国政府和社会的责任，这种批评基于对祖国的深刻的爱。我不是央视和环球日报，我对美国没有这样的爱，也没有批评美国的责任。,1
央视大楼的设计者已经公开承认它的色情寓意，是那个日本搞生殖器建筑的设计师推荐的。主楼女性生殖器，副楼男性生殖器，央视这帮饭桶，让人玩了才恍然大悟，真是自取其辱。那个日本建筑师当时是五评委之一，早就看出了它的色情寓意，在这么庄重的建筑上开这么大的玩笑，羞辱了谁？请央视领导回答？转载,1
【中国的道德沦丧在哪？】曝光地沟油的李翔，身中10余刀惨死！曝光三聚氰胺的蒋卫锁遇害身亡！药品打假人高敬德在北京被派出所接走，3天后离奇死亡！曝光毕节五名流浪儿童被冻死的记者李元龙至今生死未卜！实名举报的刘虎被依法逮捕！中国的道德沦丧，答案就在这里！,1
我和小伙伴都惊呆了，这竟然是监狱！（挪威哈尔登监狱———世界上最人性化的监狱）~,0
【你好，明天】内蒙古王素毅，广西李达球，一日之间，两名副省级官员被双开。这警示：用权须秉承敬畏之心、常怀戒惧之意。今日中国，腐败是全民“公敌”，反腐是没有退路的战斗。打赢这场硬仗，需速战速决，也需从长计议。用制度将权力关进笼子，靠监督让权力在阳光下运行，方有清正清廉、长治久安。,0
