Text,Label
原来 是 真事 啊 ！ ！ ！ 新闻 都 报道 了 ！ ！ 4 岁 成都 男孩 划伤 宝马 ， 宝马 车主 打 了 小孩儿 一 耳光 ， 奶奶 叫来 6 辆 奔驰 砸毁 宝马 ！ ！ ！ 然后 爸爸 来 了 把 车 买下 ， 并且 砸烂 。 ,1
原来 是 真事 啊 ？ ！ [ 吃 惊] 新闻 都 报道 了 ！ ！ 4 岁 成都 男孩 划伤 宝马 ， 宝马 车主 打 了 小孩儿 一 耳光 ， 奶奶 叫来 6 辆 奔驰 砸毁 宝马 ！ ！ ！ [ 恐怖 ] 然后 爸爸 来 了 把 车 买下 ， 并且 砸烂 ！ ！ ！ [ 衰] ,1
当 中国 福州 官员 遇到 日本 AV 女苍 井空 。。。 ,1
原来 是 真事 啊 ？ ！ ！ 新闻 都 报道 了 ！ ！ 4 岁 成都 男孩 划伤 宝马 ， 宝马 车主 打 了 小孩儿 一 耳光 ， 奶奶 叫来 6 辆 奔驰 砸 毁宝 马 ！ ！ ！ 然后 爸爸 来 了 把 车 买下 ， 并且 砸烂 [吃惊] 。 ,1
尼玛 太 帅 了 ！ ！ [ 鼓掌 ] 中国 女球 童 低调 捡球 ， 轻功 震撼 全场 ！ ！ ！ [震 撼] 简直 是 开挂 。。。 得 此 女者 得 天下 ， 真心 碉堡 了 好么 ！ ！ [怒 吼] ,1
尼玛 太 帅 了 ！ ！ [ 鼓掌 ] 中国 女球 童 低调 捡球 ， 轻功 震撼 全场 ！ ！ ！ [震 撼] 简直 是 开挂 。。。 得 此 女者 得 天下 ， 真心 碉堡 了 好么 ！ ！ [怒 吼] ,1
"烟台 公园 收费 板凳 ， 坐前 投币 , 钉子 就 会 下去 ..... ",1
就要 到 父亲节 了 ， 如果 你 有 一个 疼 你 爱 你 关心 你 的 爸爸 ， 你 很 爱 他 ， 请 转发 。。。 因为 他 是 这个 世界 上 唯一 愿意 为 你 付出 一切 的 男人 。。。 [心 ] ,0
【 司机 朋友 请 注意 ！ ！ ！ 】 ： 如果 晚上 驾驶 汽车 经过 漆黑 路段 时 ， 受到 鸡蛋 攻击 ， 千万 不要 启动 喷水 功能 和 开动 雨刷 。 因为 鸡蛋 参水 后 将 呈现 白色 ， 阻挡 视线 高达 92 . 5％ ， 你 将 被迫 停在 路边 而 成为 劫匪 的 囊中物 ， 这是 歹徒 最新 技俩 ， 应 迅速 驰离 危险 区域 再 做 处理 。 转给 自己 身边 的 朋友 亲人 ❤胆 小 就 不要 关注 @ 鬼 故事 屋 ,1
"@ 止殇 、 流年 # 祝 孩子 早日 康复 ， 宝贝 ， 加油 ！ # 她 是 一个 14 个 月 大 的 女婴 ， 一 场 大火 的 生还者 ， 毁 了 半 张 脸 现在 每 位 网友 转发 ， 女婴 的 父母 就 可以 得到 3分 钱 （ 美金 ） 的 赞助 。 有 爱心 的 网友 请 动动 您 宝贵 的 手指 转 一下 , 多 一 人 转发 就 多 一 分 希望 。 帮帮 这个 可爱 的 小 女孩 吧 ， 好人 终有 好报 ！ 动动 你 的 手指 转发 吧 ! ",1
"@ 止殇 、 流年 # 祝 孩子 早日 康复 ， 宝贝 ， 加油 ！ # 她 是 一个 14 个 月 大 的 女婴 ， 一 场 大火 的 生还者 ， 毁 了 半 张 脸 现在 每 位 网友 转发 ， 女婴 的 父母 就 可以 得到 3分 钱 （ 美金 ） 的 赞助 。 有 爱心 的 网友 请 动动 您 宝贵 的 手指 转 一下 , 多 一 人 转发 就 多 一 分 希望 。 帮帮 这个 可爱 的 小 女孩 吧 ， 好人 终有 好报 ！ 动动 你 的 手指 转发 吧 。 ",1
【 你 2 过 吗 ？ 】 1 、 坐车 下错站 ； 2 、 上楼 走 错层 ； 3 、 上学 进错 班 ； 4 、 回家 开 错门 ； 5 、 短信 发错人 ； 6 、 招呼 打错人 ； 7 、 熟人 叫 错名 ； 8 、 洗澡 不 拿 毛巾 或 内衣 ； 9 、 买 东西 忘 拿 找钱 、 忘 付钱 、 不 拿 东西 就 走人 ； 10 、 走路 撞树 、 撞门 、 撞 电杆 ； 11 、 东西 在手 却 找 个 不停 。 ,0
【 美国 会 为 排华 法案 道歉 】 18日 ， 美国 众议院 全票 通过 《 排华 法案 》 道歉案 ， 加上 去年 10月 参议 院业 已 全票 通过 ， 就此 美国 正式 以 立法 形式 向 曾经 排斥 歧视 华人 的 做法 道歉 。 1882年 通过 的 排华 法案 系 美国 历史 上 唯一 针对 某 一 族裔 的 移民 排斥 法案 ， 直到 1943年 才 被 废除 。 （ 中新社 ） ,0
【 删错 文件 ， 并且 回收站 也 清空 ， 如何 找回 ！ 】 一不小心 ， 删错 了 ， 还 把 回收站 清空 了 ， 咋办 啊 ？ 只要 三 步 ， 你 就 能 找回 你 删掉 并 清空 回收站 的 东西 ！ ！ ！ ,1
【 我们 必须 知道 】 ： 在 中国 ， 普通 公民 缴纳 养老金 的 费用 占 工资 的 28% ， 而 公务员 是 3% 。 但 退休 后 ， 公务员 退休金 却 是 普通 职工 3 倍 ， 实际上 他们 的 高 退休金 是 由 普通 职工 等 纳税人 埋单 。 清华 白重恩 教授 说 ， 中国社 保缴费 乃 全球 最 高 ， 这 对于 工资 低于 公务员 的 普通人 来说 ， 就是 “ 劫贫济富 ” . 转 起来 ， 让 更 多 人 知道 …… ,1
印度 一 妇女 一 次 产下 11 胞胎 ， 创 世界 记录 。 [吃 惊] ,1
[围 观] 印度 一 妇女 一 次 产下 11 胞胎 ， 创 世界 记录 [威 武] [威 武] ,1
【 司机 朋友 请 注意 ！ ！ ！ 】 ： 如果 晚上 驾驶 汽车 经过 漆黑 路段 时 ， 受到 鸡蛋 攻击 ， 千万 不要 启动 喷水 功能 和 开动 雨刷 。 因为 鸡蛋 参水 后 将 呈现 白色 ， 阻挡 视线 高达 92 . 5％ ， 你 将 被迫 停在 路边 而 成为 劫匪 的 囊中物 ， 这是 歹徒 最新 技俩 ， 应 迅速 驰离 危险 区域 再 做 处理 。 转给 自己 身边 的 朋友 亲人 ,1
"Taste of Asia( 亚洲 美食 节) 23日 ( 周六 ) 12PM - 12AM ， 24日 ( 周日 ) 12PM - 6PM ， Kennedy Rd . 和 Steeles Ave . 现场 有 150多 个 美食 摊位 ， 去年 的 美食节 更 是 吸引 了 100 , 000多 名 游客 参加 。 只要 是 你 想 吃 的 ， 这里 统统 都 有 ， 烤肉 、 臭豆腐 、 肠粉 、 拌饭 、 生蚝 、 炸 鸡扒 等等 已经 开始 流口 水 了 吧 ? ",0
印度 一 妇女 一 次 产下 11 胞胎 ， 创 世界 记录 [威 武] [威 武] @ 醉时 尚 ,1
"摸奶节 是 云南 双柏县 鄂家镇 彝族 传统 文化 就是 农历 的 7月 14日 、 15日 - 16日 三 天 ， 包括 外来 游人 , 如果 在 街上 遇见 喜欢 的 女子 ， 都 可以 摸 一 摸 女子 的 胸 。 姑娘们 表面 躲躲闪闪 ， 但 决无 责怪 之 意 因为 这是 他们 这个 地区 的 百姓 延续 了 1000多 年 风俗 。 小伙 以 摸到 奶为 吉祥 ， 姑娘 以 被 摸奶 为 幸运 和 祝福 ![ 花心 ] @ 猥琐 女 秘书 ",1
印度 一 妇女 一 次 产下 11 胞胎 ， 创 世界 记录 ！ 恭喜恭喜 ！ [心 ] ,1
印度 一 妇女 一 次 产下 11 胞胎 ， 创 世界 记录 ！ [ 真 V 5 ] [ 真 V 5 ] ,1
小崔 说 ， 在 德国 ， 汽车 、 公司 都 无需 年检 。 我 问 德国人 ： 汽车 不 年检 ， 坏 了 怎么办 ？ 答 ： 自己 修车 。 问 ： 企业 不 年检 ， 公司 倒闭 如潮 怎么办 ？ 德国人 答 ： 你 看 德国 是 这样 的 吗 ？ 我 问 ： 德国 政-府 为何 不 强制 年检 ？ 德国人 反问 ： 谁 给 了 政府 这个 权力 ？ 如果 政府 对 年检感 兴趣 ， 说明 这种 事 对 它 有 好处 。 ,1
"摸奶节 是 云南 双柏县 鄂家镇 彝族 传统 文化 就是 农历 的 7月 14日 、 15日 - 16日 三 天 ， 包括 外来 游人 , 如果 在 街上 遇见 喜欢 的 女子 ， 都 可以 摸 一 摸 女子 的 胸 。 姑娘们 表面 躲躲闪闪 ， 但 决无 责怪 之 意 因为 这是 他们 这个 地区 的 百姓 延续 了 1000多 年 风俗 。 小伙 以 摸到 奶为 吉祥 ， 姑娘 以 被 摸奶 为 幸运 和 祝福 ! 喜欢 请 点击 @ 北影宅 腐女 ",1
【 删错 文件 ， 并且 回收站 也 清空 ， 如何 找回 ！ 】 一不小心 ， 删错 了 ， 还 把 回收站 清空 了 ， 咋办 啊 ？ 只要 三 步 ， 你 就 能 找回 你 删掉 并 清空 回收站 的 东西 ！ ！ ！ 这个 要 留 着 哦 ！ [ good ] ,1
向 欧洲 杯致 敬 ！ 印度 一 妇女 一 次 产下 11 胞胎 ， 创 世界 记录 [威 武] 正好 一 只 足球队 ！                                  （ @ 流浪 女子 在 韩国 投稿 ） ,1
【 删错 文件 ， 并且 回收站 也 清空 ， 如何 找回 ！ 】 一不小心 ， 删错 了 ， 还 把 回收站 清空 了 ， 咋办 啊 ？ 只要 三 步 ， 你 就 能 找回 你 删掉 并 清空 回收站 的 东西 （ 转 ） ,1
【 网曝 山西 一 轮 奸犯 “ 摇身 ” 变为 县长 ！ 】 山西省 大宁县 县长 樊宇 涉嫌 1993年 轮奸 少 女案 ， 但 在 其 父樊 纪亨 （ 临汾 市委 书记 、 临汾市 人大 常委会 主任 ） 的 干预 下 ， 受害人 冤情 石沉大海 。 被 轮奸 受害人 多次 上访 无果 ， 而 轮奸犯 嫌疑人 樊宇 的 仕途 却 一路 飙升 。 由 县 公安 局长 一直 升至 县长 。 ,1
【 求转 ！ 】 # 宝贝 回家 # 急寻 2012 - 06 - 01 失踪 的 10岁 女孩 刘艾菲 失踪 地点 ： 江苏省 南京市 雨花区 红山 动物园 。 特征 ： 有 酒窝 双眼皮 ， 穿 一 条 安奈儿 的 连衣裙 。 其他 资料 ： 儿童节 妈妈 带 孩子 去 南京 红山 动物园 玩 ， 妈妈 去 趟 厕所 ， 出来 孩子 就 不见 了 。 一 次 转发 都会 给 孩子 回家 带来 一 份 希望 ！ via @ 宝贝 回家 志愿者 正兴 .. ,1
"摸奶节 是 云南 双柏县 鄂家镇 彝族 传统 文化 就是 农历 的 7月 14日 、 15日 - 16日 三 天 ， 包括 外来 游人 , 如果 在 街上 遇见 喜欢 的 女子 ， 都 可以 摸 一 摸 女子 的 胸 。 姑娘们 表面 躲躲闪闪 ， 但 决无 责怪 之 意 因为 这是 他们 这个 地区 的 百姓 延续 了 1000多 年 风俗 。 小伙 以 摸到 奶为 吉祥 ， 姑娘 以 被 摸奶 为 幸运 和 祝福 ! ",1
【 拾金不昧 要 慎重 】 长沙 一 小孩 上 学路 上 捡到 3万 元 ， 就 坐在 那里 等 失主 ， 结果 被 人 冒领 ， 小孩 回校 告知 老师 后 得到 表扬 ， 不久 真 失主 听说 小孩 拾金不昧 的 事后 找上门 索 钱 ， 未 得 ， 就 告上 法庭 ， 最后 判 小孩 家长 赔20 % 即 6000 元 。 这是 真实 事件 ， 请 大家 以此 为 鉴 ， 教育 小孩 拾金不昧 要 慎重 啊 。 （ 转 ） ,1
"【摸 奶节 】 是 云南 双柏县 鄂家镇 彝族 传统 文化 就是 农历 的 7月 14日 、 15日 - 16日 三 天 ， 包括 外来 游人 , 如果 在 街上 遇见 喜欢 的 女子 ， 都 可以 摸 一 摸 女子 的 胸 。 姑娘们 表面 躲躲闪闪 ， 但 决无 责怪 之 意 因为 这是 他们 这个 地区 的 百姓 延续 了 1000多 年 风俗 。 小伙 以 摸到 奶为 吉祥 ， 姑娘 以 被 摸奶 为 幸运 和 祝福 ! 转 ！ ",1
人肉 “ 女版 药家鑫 ” 张彦 ， 不 肉 不行 了 ！ 你 的 良心 是 什么 特殊 材质 做 的 ？ 撞人 后 脱衣 躺地 阻挠 救护车 ， 又 强行 将 四 岁 受伤 的 孩子 抢来 扔到 地上 导致 孩子 不 治 身亡 ， 你 还是 人 吗 ？ 张彦 ， 山东省 医专 高等 专科 学校 中医药 教研 办公室 ， 现任 讲师 。 曾 教 过 多年 人体 解剖学 和 医学 心理学 与 精神病学 。 ,0
# 都市 情缘 # 现在 还 没 睡 的 夜猫 出来 聊 会 天 啦 [ 话筒 ][ 话筒] 说不定 能 找到 每天 晚上 陪 你 聊天 的 人 哟~ ,0
【 北京 宣武门 外国人 猥亵 女子 案 】 据称 已 按照 治安 案件 处理 ， 拘留加 罚款 。 1 、 是否 强奸 未遂 ？ 学刑法 的 都 得 承认 证明 故意 很 难 ， 尤其 面对 一个 言语 不通 又 不 敢 刑讯 逼供 的 家伙 ， 所以 一开始 我 就 判断 不 可能 按照 强奸 处理 。 2 、 应 按照 强制 猥亵 妇女 罪 处理 ， 客观上 已经 在 公共 场所 实施 行为 ， 在 主观 上 当然 伴随 着 认识 。 ,0
@哼 - 看 我 眼神 ： 《 一 场 设 在 大街 上 的 简朴 婚礼 》 主人 作为 某乡 的 乡长 ， 由 衷地 感叹 ： “ 没有 党 就 没有 我 的 幸福 生活 ！ 社会主义 好 ！ 社会主义 很 先进 ！ ” 本人 也 由 衷地 感叹 : 一 年 天朝乡 ， 十万血花银 。 ,1
【 新 版狸 猫换 太子 】湖 南衡 阳四 中 高 三理 科学生 肖颖 ， 今年 高考 成绩 出来 后 ， 发 短信 查询 为 695分 ， 当 晚班 主任 打电话 告知 也 是 695分 。 第二 天网 上 查 就 只有 229分 ， 申请 查分 ， 教育局 要 学校 出 证明 ， 而 学校 校长 借口 出差不见 。 肖为 农家子弟 ， 疑 成绩 被 替换 ,1
【 深圳 告别 “ 以 药 养医 ” 】 今日 起 ， 深圳市 所有 公立 医院 医保 目录 药品 15% - 25% 加成 全部 取消 ， 医院 药房 卖 药 “ 零 利润 ” ， 门诊 患者 可以 自行 到 药店 购药 。 深圳 成为 全国 首 个 全面 启动 医药 分开 改革 的 城市 ， 率先 迈出 从 制度 上 遏制 医疗 腐败 、 打破 “ 以 药 养医 ” 怪圈 的 一大 步 。 新华社 记者 梁旭 摄 ,0
德胜 高架 坍塌 下来 照片 @ 我 要 问 快报 ,1
【 世界 顶级 歌手 阿黛尔 为 武井 咲新剧 演唱 主题曲 】 据 日媒 2日 报道 ， 在 今年 年初 的 格莱美 大奖 上 凭借 专辑 《 21 》 一举 囊括 六 项 格莱美 大奖 的 英国 歌手 阿黛尔 ， 将 为 武井咲 主演 的 富士 夏季 新 剧 《 无法 呼吸 的 夏天 》 演唱 主题曲 。 这 也 是 阿黛尔 首次 打破 自身 惯例 为 电视剧 演唱 歌曲 。 ,0
官员 正襟危坐 居于 首席 不苟言笑 ， 几 个 文化界 的 名人 在 那里 谈笑风声 ， 中间 必然 会 有 几 个 女明 星女 模特 或者 影视 院校 的 美女 大学生 在 那 娇 小 陪酒 ， 最后 还 会 有 几 个 在 下面 谄笑 的 商人 等 着 最后 结账 。 而 老板们 的 吃请 ， 既 能 和 富商 巨贾拉拉 关系 ， 又 省 的 被 网民 围堵 指责 “ 三公 ” 消费 ， 还 能 摆摆 官威 ， 何乐不为 。 ,1
【 来自 腾讯 微博 的 一 张 图 】 这是 台北 中心 101 大 楼边 一块 菜地 ， 属 黄金 地段 。 导游 说 ： “ 那 块 地 是 私人 的 ， 人家 不 愿意 出卖 ， 就是 想 随便 种 点儿 菜 ， 根据 法律 ， 政府 无权 干涉 ， 强行 轰走 他 ” 。 有人 说 ， 如果 这 事 发生 在 大陆 ， 即便 不 强拆 ， 也 会 给 这块 地断 水电 ， 在 其 周边 挖上 5 米 宽 3 米 深 的 壕沟 ...   @ 草根 阿伯 揭露 专区 ,1
# 校园 特讯 # 【 华师 图书馆 暑假 开放 时间 】 @ lau華 2012年 暑期 图书馆 暑假 开放 时间 一览表 ， 暑假 留校 的 同学 可以 看看 哦 [ 太 开 心] ， 祝 大家 暑假 愉快 ~~ [围 观] [ 兔子 ] ,0
"查地 沟油 的 记者 李翔 ， 死 了 , 身中 10余 刀 ， 惨死 。 他 为 全国 不 能 吃 特供 的 十多 亿 人民 的 食品 安全 努力 过 。 他 付出 了 年轻 的 生命 。 为了 我们 的 健康 ， 他 付出 了 年轻 的 生命 。 我们 能 为 他 做 的 就是 ： 请动 一下 鼠标 ， 转发 ， 表达 一下 谢意 。 - 紫焉 ",1
【 政协 委员 提议 恢复 大清 王朝 】 广州 政协 委员金 复新 表示 ： 准备 走遍 中国 收集 100万 人 签名 ， 向 全国 人大 请愿 ， 恢复 清皇室 。 为 彰显 龙裔 身份 ， 其 日常 用品 、 服装 更 是非 黄色 不选 ， 并 日夜 盼望 能 住进 故宫 。 评 ： 这 建议 不错 。。 终于 有人 反对 了 。。 ,1
【清 皇族 后裔 提议 恢复 皇室 】 康熙十 世孙 、 广州 政协 委员金 复新 表示 ， 他 准备 走遍 中国 收集 100万 人 签名 ， 向 人大 请愿 ， 在 中国 恢复 君主制 。 恢复 清皇室 ， 并 向 20多 个 保留君 主制 的 国家 寻求 支持 。 为 彰显 龙裔 身份 ， 其 日常 用品 、 服装 全 为 锦黄色 ， 并 日夜 盼望 能 住进 故宫 ,1
【 政协 委员 提议 恢复 大清 王朝 】 康熙十 世孙 、 广州 政协 委员金 复新 表示 ， 他 准备 走遍 中国 收集 100万 人 签名 ， 向 全国 人大 请愿 ， 在 中国 恢复 君主制 。 恢复 清皇室 ， 并 打算 给 20多 个 仍 保留君 主制 的 国家 写信 寻求 支持 。 为 彰显 龙裔 身份 ， 其 日常 用品 、 服装 更 是非 黄色 不选 ， 并 日夜 盼望 能 住进 故宫 。 ,1
【 政协 委员 提议 恢复 大清 王朝 】 康熙十 世孙 、 广州 政协 委员金 复新 表示 ， 他 准备 走遍 中国 收集 100万 人 签名 ， 向 全国 人大 请愿 ， 恢复 君主制 。 恢复 清皇室 ， 并 打算 给 20多 个 保留君 主制 的 国家 写信 寻求 支持 。 为 彰显 龙裔 身份 ， 其 日常 用品 、 服装 非黄色 不选 ， 并 日夜 盼望 能 住进 故宫 。 @ 正 和 岛 标准 @ 正和岛 刘东华 ,1
本校 需要 小孩 的 衣服 ， 新旧不限 。 请问 周围 有 没有 四 到 十 岁 孩子 的 旧 衣服 和 鞋子 ， 洗 干净 就 可以 。 地址 ： 甘孜 藏族 石渠县 西区 长沙贡马乡 小学 邮编 ： 627350 校长 ： 达洼 15884044467 如果 没有 合适 的 衣服 可以 邮寄 的 ， 帮忙 转 一下 贴 也好 ， 也许 您 的 一下 简单 复制 ， 就 能 给 孩子们 一个 幸福 。 ,1
【 算算 再 过 20年 ， 中国 会 剩下 什么 ？ 】 某 官员 酒后吐真言 : 算 一 笔 简简单单 的 帐 ， 目前 中国 5% 的 人 掌握 了 中国 95% 财富 ， 而 这 5% 的 人 已经 移民 或者 正在 办理 移民 ， 这 意味着 ， 20年 后 这 95% 的 财富 不 再 是 中国人 所有 ， 那 是 ， 中国 还有 什么 ？ 数亿 老人 + 一 片 被 污染 的 山川 河流 + 地 底下 没有 资源 的 土地 ！ （ @ 移民 专家 张跃辉 ） ,1
【 见 过 么 ？ 10 线 合体 成功 】 今天 ， 上海 地铁 10号线 发生 故障 ， 两 车 成功 合体 ， 真心 恐怖 。 （ 拍摄 ： @ 沙漠 风雨 晴   ） ,1
原来 洗衣粉 广告 也 可以 这么 唯美 —— SKIP 《 黑白篇 》 。 ,0
有 准备 生出 一 队 足球队 的 吗 ？ 看看 这个 奇迹 的 11胎 ！ ,1
【 汽车 里 遗留 的 水别 喝 】 有 位 朋友 的 母亲 最近 才 被 诊断 出乳 腺癌 。 医生 告诉 她 ︰ 女性 实在 不 应该 喝 留放 在 汽车 里 的 瓶裝水 。 热能 和 塑胶 瓶子 兩者 遇在 一起 就 会 产生 化学 物质 ， 而 那些 将 会 导致 人们 罹患 乳腺癌 。 -- -- 天气 变热 ， 在 此 提醒 广大 朋友 小心 并且 千万 不要 喝 留 放 在 车子 里头 的 瓶 裝水 。 ,1
【 DIY 芝 麻润 颜面 膜】 芝麻 放入 搅拌机 打 成细 粉状 ， 质地 呈湿 润状 。 芝麻粉 混合 酸奶 搅拌 后敷 在 脸上 8~10 分钟 ， 轻轻 按摩 后 洗掉 。 酸奶 能 软化 老化 角质 ； 芝麻 含有 丰富 的 亚麻油酸 和 维生素E ， 易 被 肌肤 所 吸收 ， 滋润 肌肤 ， 恢复 肌肤 健康 光采 ！ 学 起来 ~ [伸 舌头 ]面 膜 神马 的 最 有 爱 了 ， 快 关注 @ 爱 上面 膜 DIY ,0
今天 北京 的 大雨 又 差点 把 车泡 了 。。。 [泪 ][ 泪] [泪 ][ 泪] [泪 ] 吓死 我 了 。。 ,0
如果 你 也 有 个 经常 熬夜 的 朋友 ， 请 好好 珍惜 他 ， 因为 也许 不 知道 什么 时候 ， 他 就 死 了 。。。 ,0
@ 宜家家 居I KEA 的 30多 块钱 的 太阳能 小夜 灯 '右 下角 那个 是 用来 吸收 太阳能 的 ' 今天 虽然 下雨 ' 但是 天儿 一 黑 ' 小花儿 '们 一个个 的 就 都 亮 了 ' 可以 吸收 12 个 小时 的 太阳能 [ 哈哈] 晚上 去 厕所 不用 摸黑 了 又 不用 电' 环保 ,0
记住 这个 名字 ： 曾 凯 。 ,1
震惊 ！ 日本人 为什么 不 吃 小龙虾 ！ 为了 家人 的 健康 分享 它 – 铁血网 有 日本 的 客户 来 ， 一起 约 去 吃饭 。 无论 怎样 劝 都 不 吃 小龙虾 ， 还 笑 嘻嘻 的 看 我们 吃 。 追问 起 理由 ， 才 知道 不 吃 的 原因 。 回来 在 网上 搜 了 一下 ： 居然 真是 这么 回 事情 ！！！！ 小龙虾 是 二战 时期 日本 军. .. ,1
【 九 种 性格 的 男人 要 少 碰】 1 非常 酷 非常 深沉 的 男人 ； 2 过分 追求 事业 的 男人 ； 3 “ 浪子 ” 型 的 男人 ； 4 大 男子主义者 ； 5 油腔滑调 的 男人 ； 6 有 很多 女性 朋友 的 男人 ； 7 有 恋母 情结 并且 女性化 的 男人 ； 8志大而才疏 的 男人 ； 9 不修边幅 。 -- >> > ,0
本 期视 觉志 专题 精选 【 摄影 是 什么 】 结束 ， 摄影劳 其 筋骨 ， 饿 其 体肤 ， 空乏 其身 ， 摄影拓 其 视野 ， 承载 心情 ， 传递 感动 ， 摄影 是 媒介 ， 是 手段 ， 是 工具 ， 有人 以 摄影 谋取 财富 ， 有人 为 摄影 游走 四方 ， 有人 为 摄影 付出 生命 .. .. .. 摄影 有 太 多 故事 ， 太 多 可能 ， 你 说 摄影 是 什么 ？ ,0
如果 没有 信仰 ， 就 把 旅行 当做 你 的 信仰 ， 这 一生 ， 都 走 在 朝圣 的 路上 。 ,0
【 白岩松 语录 】 1 、 人 的 一生 只有 5% 是 精彩 的 ， 只有 5% 是 痛苦 的 ， 另外 的 90% 是 平淡 的 ； 人们 往往 被 5% 的 精彩 诱惑 着 ， 忍受 着 5% 的 痛 ， 在 90 的 平淡 中 度过 。 2 、 生命 原本 脆弱 ， 我们 只能 坚强 地 活 着 。 3 、 年轻 的 最 大 魅力 就是 不断犯 错误 ， 而 有 时间 去 改正 。 乐观 面对 困难 ， 好好 培养 一下 自己 的 心理 素质 。 ,0
【寻 ！ 】 7月 12日 晚8点 ， 来 深圳 参加 深视 节目 的 新华社 记者 唐师曾 ， 所 乘 汽车 在 罗湖 建设路 一 饭店 前 停车场 玻璃 被 砸 ， 一 狼 棕色 双肩 背包 被 窃 ， 内 有 红色 记者证 ， 身份证 、 国际 驾照 、 银行卡 、 北大 医院 治疗卡 、 钱 ， 还有 佳能 EOS 1D Mark IV 机身 + 28 - 300 mm 镜头 ， EOS 5 D III 机身 + 16 - 35 mm 镜头 …盼 奇迹 出现 。 转 ！ ,0
【 日本 将 暂时 召驻华 大使 回国 汇报 中国 情况 】 据 日本 共同社 7月 14日 消息 ， 日本 外相玄 叶光一郎 当天 晚上 在 越南 河内 回答 媒体 提问 时 表示 ， 将 于 15日 召 日本 驻华 大使 丹羽宇一郎 暂时 回国 ， 汇报 中国 的 情况 。 ,0
# 关注 南京 # 文明 全国 的 茶饮 品牌 COCO 南京 某 店 被 查封 ！ ， 因为 有塑化剂 。。。 转发 给 身边 爱 喝 COCO 的 孩纸们 。 ,1
奥巴马 周六 在 弗吉尼亚 举行 竞选 活动 ， 被 大雨 淋 得 狼狈不堪 ， 居然 没有 人 给 他 打伞 。 ,0
刚刚 看到 一个 签名 ： 要是 不 好好 奋斗 ， 就 不 能 养 儿子 ， 因为 如果 有 一 天 儿子 说 “ 妈妈 ， 我 把 同学 打 了 ， 他 家长 要 5万 医疗费 。 ” 我 就 可以 说 “ 什么 ！ 要 5万 ！ 给 你 20万 ， 再 打 3 次 ！ ！ ” 为了 成为 这么 棒 的 妈妈 ， 我 要 好好 奋斗 了 ！ 加油 ！ ,0
上海 西郊 动物园 小鹿 被 游客 折掉 鹿角 ,1
刚才 得到 消息 ， 中国 已 免除 越南 到期 全部 债务 。 先 是 借 ， 到 了 期 就 免 。 这样 的 政府 ， 天下无2 ！ 500亿 美元 啊 ... ,1
夜越 深 ， 越 想 对 某 个人 ， 说 ： 我 想 你 了 ， 晚安 。 ,0
“ 不 打 篮球 的 人 永远 也 不 明白 篮球 空心 ‘ 唰’网 而 过 的 声音 有 多迷人 。 ” 大家 晚安[ 可爱 ] ,0
【 喝易 拉罐 一定 要 吸管 】 一 妇女 喝 了 罐 饮料 ， 被 送进 医院 ， 离开 了 世界 。 验尸 死于 於细 螺旋 体病 ， 追踪 她 喝 的 饮料 ， 是 直接 用罐 对 嘴 饮用 。 实验 证明 罐头 受到 鼠尿 感染 细螺 旋体 病毒 。 鼠尿 含有 毒性 和 致命 物质 。 因 罐头 运输 过程 没有 清洗 的 。 研究 显示 罐 上面 的 毒菌 很多 ， 请 转给 你 关心 的 朋友 。 ,1
我 宁愿 因 做 自己 而 招人 厌恶 ， 也 不 愿 为了 迎合 他人 而 伪装 自己 —— 科特·柯本 ,0
鑫转 】 -- 中华 救 国军 ： 【 你 转 一 次 他 捐 一元 】 重庆籍 三 岁 男孩 申梁宇 ， 不慎 跌入 开 水锅 ， 全身 39% 重度 烫伤 ， 打工 父母 无力 承担 10万多 元 医疗费 ， 荆州市 国武 房产 经理 雷国武 先生 承诺 ， 为了 让 更 多 人 关心 这个 孩子 ， 你 转 一 次 他 就 捐 一元 。 举手之劳 ， 凝聚 爱心 。 ,1
“ 问 ： 小明 住院 了 ， 朋友 去 看 他 ， 医生 也 在场 。 他们 聊 了 一会 ， 朋友 就 离开 了 ， 可 医生 也 跟着 朋友 走 了 ， 为什么 ？ ” ~~~ 这是 今年 看到 的 最 冷 的 冷笑话 ~~[雪 ] 感觉 冷 的 转~ ,0
18 岁 美国 男生 高山 翻唱 《 我 的 歌声 里 》 男生版 ， 不 一样 的 味道 ， 一样 的 好听 ！ ！ ！ [ 赞] ,0
李盟盟 ， 21 岁 ， 河南 开封县 陈留四 中学生 ， 今年 高考 565分 。 因 县 招办 失职 把 她 的 志愿 申请 锁 在 柜子 忘 了 提交 ， 造成 任何 大学 都 上 不成 。 河南省 高 招办 回应 ， 此事 不予 处理 ！ 李盟盟 是 农村 孩子 ， 为 供 其 上学 妹妹 辍学 打工 ， 父亲 打工 摔断 了 腿 。 你 的 一 次 转发 也许 就 能 帮 她 改变 命运 ！ 试试 能否 创造 奇迹 ！ @ 高晓松 @ 路 一鸣 ,1
They 're so cute ! 《 复仇 》 （ Revenge ） 三 位 主角 Emily VanCamp 和 男友 Josh Bowman 以及 Gabriel Mann 。 7月 21日 西好莱坞 。 ,0
